datetime,FR_price,UK_price
2025-02-20 15:00:00+00:00,91.1,83.229
2025-02-20 16:00:00+00:00,109.56,69.778
2025-02-20 17:00:00+00:00,127.42,78.964
2025-02-20 18:00:00+00:00,133.98,71.157
2025-02-20 19:00:00+00:00,116.63,95.574
2025-02-20 20:00:00+00:00,101.28,68.912
2025-02-20 21:00:00+00:00,98.51,80.318
2025-02-20 22:00:00+00:00,88.0,81.802
2025-02-20 23:00:00+00:00,76.16,78.476
2025-02-21 00:00:00+00:00,70.0,71.765
2025-02-21 01:00:00+00:00,62.07,70.069
2025-02-21 02:00:00+00:00,51.98,69.243
2025-02-21 03:00:00+00:00,40.7,65.577
2025-02-21 04:00:00+00:00,38.71,72.546
2025-02-21 05:00:00+00:00,52.5,80.952
2025-02-21 06:00:00+00:00,69.96,57.701
2025-02-21 07:00:00+00:00,78.92,50.629
2025-02-21 08:00:00+00:00,80.11,60.881
2025-02-21 09:00:00+00:00,67.46,82.798
2025-02-21 10:00:00+00:00,50.69,56.839
2025-02-21 11:00:00+00:00,52.95,77.947
2025-02-21 12:00:00+00:00,43.87,80.174
2025-02-21 13:00:00+00:00,32.74,64.464
2025-02-21 14:00:00+00:00,50.16,75.659
2025-02-21 15:00:00+00:00,53.9,86.274
2025-02-21 16:00:00+00:00,76.34,72.132
2025-02-21 17:00:00+00:00,94.58,75.103
2025-02-21 18:00:00+00:00,93.83,73.186
2025-02-21 19:00:00+00:00,84.97,70.295
2025-02-21 20:00:00+00:00,70.94,73.218
2025-02-21 21:00:00+00:00,69.96,68.048
2025-02-21 22:00:00+00:00,70.17,77.004
2025-02-21 23:00:00+00:00,59.05,69.006
2025-02-22 00:00:00+00:00,53.92,72.117
2025-02-22 01:00:00+00:00,52.12,55.66
2025-02-22 02:00:00+00:00,45.5,68.539
2025-02-22 03:00:00+00:00,44.72,70.421
2025-02-22 04:00:00+00:00,55.54,45.885
2025-02-22 05:00:00+00:00,61.03,63.261
2025-02-22 06:00:00+00:00,70.83,68.982
2025-02-22 07:00:00+00:00,73.33,48.91
2025-02-22 08:00:00+00:00,72.86,71.968
2025-02-22 09:00:00+00:00,64.48,62.513
2025-02-22 10:00:00+00:00,63.0,54.628
2025-02-22 11:00:00+00:00,60.07,61.388
2025-02-22 12:00:00+00:00,58.15,68.219
2025-02-22 13:00:00+00:00,65.05,66.5
2025-02-22 14:00:00+00:00,62.77,72.418
2025-02-22 15:00:00+00:00,63.72,62.882
2025-02-22 16:00:00+00:00,82.22,73.52
2025-02-22 17:00:00+00:00,122.94,62.422
2025-02-22 18:00:00+00:00,130.72,73.95
2025-02-22 19:00:00+00:00,121.47,68.181
2025-02-22 20:00:00+00:00,110.79,69.528
2025-02-22 21:00:00+00:00,107.11,84.728
2025-02-22 22:00:00+00:00,102.2,82.462
2025-02-22 23:00:00+00:00,99.25,77.039
2025-02-23 00:00:00+00:00,90.94,61.509
2025-02-23 01:00:00+00:00,88.92,65.576
2025-02-23 02:00:00+00:00,77.83,75.597
2025-02-23 03:00:00+00:00,75.54,64.887
2025-02-23 04:00:00+00:00,76.45,80.389
2025-02-23 05:00:00+00:00,79.98,63.415
2025-02-23 06:00:00+00:00,80.1,60.697
2025-02-23 07:00:00+00:00,76.74,56.114
2025-02-23 08:00:00+00:00,61.58,59.656
2025-02-23 09:00:00+00:00,53.0,57.941
2025-02-23 10:00:00+00:00,43.42,65.933
2025-02-23 11:00:00+00:00,53.89,69.488
2025-02-23 12:00:00+00:00,43.91,57.465
2025-02-23 13:00:00+00:00,22.18,55.243
2025-02-23 14:00:00+00:00,28.53,53.418
2025-02-23 15:00:00+00:00,30.1,74.311
2025-02-23 16:00:00+00:00,50.0,63.339
2025-02-23 17:00:00+00:00,100.9,56.509
2025-02-23 18:00:00+00:00,122.94,77.948
2025-02-23 19:00:00+00:00,100.52,95.357
2025-02-23 20:00:00+00:00,81.42,75.364
2025-02-23 21:00:00+00:00,81.77,81.547
2025-02-23 22:00:00+00:00,67.3,74.386
2025-02-23 23:00:00+00:00,35.01,71.374
2025-02-24 00:00:00+00:00,30.19,80.6
2025-02-24 01:00:00+00:00,27.44,68.785
2025-02-24 02:00:00+00:00,24.56,71.032
2025-02-24 03:00:00+00:00,17.98,69.326
2025-02-24 04:00:00+00:00,28.3,59.49
2025-02-24 05:00:00+00:00,72.07,71.205
2025-02-24 06:00:00+00:00,103.33,60.761
2025-02-24 07:00:00+00:00,116.86,55.541
2025-02-24 08:00:00+00:00,100.0,65.879
2025-02-24 09:00:00+00:00,88.64,54.973
2025-02-24 10:00:00+00:00,88.95,63.494
2025-02-24 11:00:00+00:00,86.65,64.762
2025-02-24 12:00:00+00:00,87.03,75.44
2025-02-24 13:00:00+00:00,89.45,72.69
2025-02-24 14:00:00+00:00,91.2,70.907
2025-02-24 15:00:00+00:00,109.17,79.789
2025-02-24 16:00:00+00:00,112.99,86.287
2025-02-24 17:00:00+00:00,147.92,81.194
2025-02-24 18:00:00+00:00,159.17,77.922
2025-02-24 19:00:00+00:00,134.91,67.918
2025-02-24 20:00:00+00:00,115.28,69.892
2025-02-24 21:00:00+00:00,106.88,75.398
2025-02-24 22:00:00+00:00,108.03,71.856
2025-02-24 23:00:00+00:00,89.72,73.67
2025-02-25 00:00:00+00:00,89.33,73.7
2025-02-25 01:00:00+00:00,87.75,75.345
2025-02-25 02:00:00+00:00,85.96,68.328
2025-02-25 03:00:00+00:00,80.49,70.645
2025-02-25 04:00:00+00:00,92.92,65.35
2025-02-25 05:00:00+00:00,110.98,47.464
2025-02-25 06:00:00+00:00,123.75,54.646
2025-02-25 07:00:00+00:00,136.97,60.435
2025-02-25 08:00:00+00:00,131.04,51.91
2025-02-25 09:00:00+00:00,113.1,66.96
2025-02-25 10:00:00+00:00,102.9,75.514
2025-02-25 11:00:00+00:00,93.0,74.585
2025-02-25 12:00:00+00:00,83.28,65.045
2025-02-25 13:00:00+00:00,81.78,80.818
2025-02-25 14:00:00+00:00,83.02,72.297
2025-02-25 15:00:00+00:00,84.27,70.55
2025-02-25 16:00:00+00:00,92.86,70.258
2025-02-25 17:00:00+00:00,115.84,74.312
2025-02-25 18:00:00+00:00,140.99,74.734
2025-02-25 19:00:00+00:00,135.55,79.776
2025-02-25 20:00:00+00:00,118.45,79.697
2025-02-25 21:00:00+00:00,114.28,77.864
2025-02-25 22:00:00+00:00,100.41,80.227
2025-02-25 23:00:00+00:00,102.48,84.691
2025-02-26 00:00:00+00:00,86.87,80.844
2025-02-26 01:00:00+00:00,92.98,59.228
2025-02-26 02:00:00+00:00,86.38,48.461
2025-02-26 03:00:00+00:00,88.59,74.227
2025-02-26 04:00:00+00:00,97.82,53.899
2025-02-26 05:00:00+00:00,111.76,61.47
2025-02-26 06:00:00+00:00,136.2,52.8
2025-02-26 07:00:00+00:00,139.08,47.171
2025-02-26 08:00:00+00:00,121.43,65.919
2025-02-26 09:00:00+00:00,94.73,68.234
2025-02-26 10:00:00+00:00,83.07,58.656
2025-02-26 11:00:00+00:00,84.26,44.106
2025-02-26 12:00:00+00:00,65.18,62.383
2025-02-26 13:00:00+00:00,54.59,72.027
2025-02-26 14:00:00+00:00,58.28,59.276
2025-02-26 15:00:00+00:00,71.98,74.714
2025-02-26 16:00:00+00:00,97.0,75.043
2025-02-26 17:00:00+00:00,126.37,81.366
2025-02-26 18:00:00+00:00,161.95,78.796
2025-02-26 19:00:00+00:00,131.05,70.628
2025-02-26 20:00:00+00:00,117.43,87.985
2025-02-26 21:00:00+00:00,121.84,76.571
2025-02-26 22:00:00+00:00,113.02,76.513
2025-02-26 23:00:00+00:00,102.25,67.699
2025-02-27 00:00:00+00:00,103.81,69.701
2025-02-27 01:00:00+00:00,101.3,64.029
2025-02-27 02:00:00+00:00,99.68,67.509
2025-02-27 03:00:00+00:00,100.39,80.446
2025-02-27 04:00:00+00:00,104.35,53.859
2025-02-27 05:00:00+00:00,117.14,50.36
2025-02-27 06:00:00+00:00,145.0,73.93
2025-02-27 07:00:00+00:00,159.47,59.913
2025-02-27 08:00:00+00:00,129.18,56.235
2025-02-27 09:00:00+00:00,109.49,70.48
2025-02-27 10:00:00+00:00,100.19,58.423
2025-02-27 11:00:00+00:00,93.0,79.443
2025-02-27 12:00:00+00:00,89.0,72.176
2025-02-27 13:00:00+00:00,86.8,64.989
2025-02-27 14:00:00+00:00,89.0,88.366
2025-02-27 15:00:00+00:00,100.0,68.401
2025-02-27 16:00:00+00:00,113.95,81.102
2025-02-27 17:00:00+00:00,136.13,79.126
2025-02-27 18:00:00+00:00,161.31,88.253
2025-02-27 19:00:00+00:00,143.75,90.905
2025-02-27 20:00:00+00:00,132.88,78.669
2025-02-27 21:00:00+00:00,122.31,71.812
2025-02-27 22:00:00+00:00,113.5,80.412
2025-02-27 23:00:00+00:00,115.59,69.744
2025-02-28 00:00:00+00:00,110.54,89.354
2025-02-28 01:00:00+00:00,109.38,72.2
2025-02-28 02:00:00+00:00,105.2,65.97
2025-02-28 03:00:00+00:00,104.49,68.23
2025-02-28 05:00:00+00:00,116.93,55.495
2025-02-28 06:00:00+00:00,138.39,71.764
2025-02-28 07:00:00+00:00,152.94,56.332
2025-02-28 08:00:00+00:00,120.81,53.212
2025-02-28 09:00:00+00:00,105.34,66.454
2025-02-28 10:00:00+00:00,93.0,72.754
2025-02-28 11:00:00+00:00,91.08,70.586
2025-02-28 12:00:00+00:00,80.13,74.721
2025-02-28 13:00:00+00:00,85.2,62.838
2025-02-28 14:00:00+00:00,93.29,59.733
2025-02-28 15:00:00+00:00,96.74,85.258
2025-02-28 16:00:00+00:00,115.51,72.584
2025-02-28 17:00:00+00:00,124.74,74.725
2025-02-28 18:00:00+00:00,151.96,88.465
2025-02-28 19:00:00+00:00,134.27,82.863
2025-02-28 20:00:00+00:00,121.73,82.06
2025-02-28 21:00:00+00:00,114.72,95.159
2025-02-28 22:00:00+00:00,106.75,71.584
2025-02-28 23:00:00+00:00,118.24,82.588
2025-03-01 00:00:00+00:00,114.86,70.703
2025-03-01 01:00:00+00:00,114.23,70.256
2025-03-01 02:00:00+00:00,98.07,78.12
2025-03-01 03:00:00+00:00,99.6,67.816
2025-03-01 04:00:00+00:00,98.93,66.141
2025-03-01 05:00:00+00:00,108.15,68.848
2025-03-01 06:00:00+00:00,124.48,56.241
2025-03-01 07:00:00+00:00,123.85,51.874
2025-03-01 08:00:00+00:00,113.39,50.229
2025-03-01 09:00:00+00:00,91.1,43.43
2025-03-01 10:00:00+00:00,78.71,76.718
2025-03-01 11:00:00+00:00,80.88,53.009
2025-03-01 12:00:00+00:00,61.79,61.983
2025-03-01 13:00:00+00:00,38.14,63.678
2025-03-01 14:00:00+00:00,31.73,70.567
2025-03-01 15:00:00+00:00,52.04,76.773
2025-03-01 16:00:00+00:00,80.77,79.049
2025-03-01 17:00:00+00:00,119.02,69.067
2025-03-01 18:00:00+00:00,128.4,73.502
2025-03-01 19:00:00+00:00,115.05,77.673
2025-03-01 20:00:00+00:00,110.27,73.423
2025-03-01 21:00:00+00:00,114.44,87.698
2025-03-01 22:00:00+00:00,119.92,77.66
2025-03-01 23:00:00+00:00,124.07,78.045
2025-03-02 00:00:00+00:00,108.23,75.55
2025-03-02 01:00:00+00:00,99.66,77.495
2025-03-02 02:00:00+00:00,93.68,67.341
2025-03-02 03:00:00+00:00,95.24,53.378
2025-03-02 04:00:00+00:00,95.17,65.032
2025-03-02 05:00:00+00:00,97.92,55.057
2025-03-02 06:00:00+00:00,104.14,54.932
2025-03-02 07:00:00+00:00,103.58,63.278
2025-03-02 08:00:00+00:00,89.0,68.494
2025-03-02 09:00:00+00:00,68.3,59.331
2025-03-02 10:00:00+00:00,49.0,62.739
2025-03-02 11:00:00+00:00,27.5,75.452
2025-03-02 12:00:00+00:00,20.1,65.679
2025-03-02 13:00:00+00:00,22.37,86.706
2025-03-02 14:00:00+00:00,51.9,72.632
2025-03-02 15:00:00+00:00,76.04,56.161
2025-03-02 16:00:00+00:00,97.29,78.192
2025-03-02 17:00:00+00:00,129.43,76.781
2025-03-02 18:00:00+00:00,147.09,85.157
2025-03-02 19:00:00+00:00,134.36,80.798
2025-03-02 20:00:00+00:00,121.69,74.305
2025-03-02 21:00:00+00:00,121.07,65.045
2025-03-02 22:00:00+00:00,112.94,72.06
2025-03-02 23:00:00+00:00,109.2,65.361
2025-03-03 00:00:00+00:00,104.56,68.603
2025-03-03 01:00:00+00:00,103.56,75.816
2025-03-03 02:00:00+00:00,100.31,82.252
2025-03-03 03:00:00+00:00,103.95,69.91
2025-03-03 04:00:00+00:00,117.16,55.267
2025-03-03 05:00:00+00:00,137.77,66.825
2025-03-03 06:00:00+00:00,163.0,71.734
2025-03-03 07:00:00+00:00,148.46,56.709
2025-03-03 08:00:00+00:00,116.95,60.515
2025-03-03 09:00:00+00:00,109.79,62.278
2025-03-03 10:00:00+00:00,103.96,56.989
2025-03-03 11:00:00+00:00,90.48,70.021
2025-03-03 12:00:00+00:00,90.24,65.785
2025-03-03 13:00:00+00:00,66.91,72.249
2025-03-03 14:00:00+00:00,86.44,64.008
2025-03-03 15:00:00+00:00,107.08,69.748
2025-03-03 16:00:00+00:00,111.91,80.945
2025-03-03 17:00:00+00:00,157.0,73.749
2025-03-03 18:00:00+00:00,175.1,91.655
2025-03-03 19:00:00+00:00,149.0,75.216
2025-03-03 20:00:00+00:00,122.91,80.21
2025-03-03 21:00:00+00:00,125.43,85.3
2025-03-03 22:00:00+00:00,124.38,65.385
2025-03-03 23:00:00+00:00,122.15,61.079
2025-03-04 00:00:00+00:00,110.77,61.042
2025-03-04 01:00:00+00:00,104.62,81.208
2025-03-04 02:00:00+00:00,105.34,64.478
2025-03-04 03:00:00+00:00,101.79,87.218
2025-03-04 04:00:00+00:00,104.0,60.321
2025-03-04 05:00:00+00:00,119.85,64.745
2025-03-04 06:00:00+00:00,169.51,74.498
2025-03-04 07:00:00+00:00,141.95,77.636
2025-03-04 08:00:00+00:00,116.71,78.079
2025-03-04 09:00:00+00:00,98.99,71.828
2025-03-04 10:00:00+00:00,82.08,71.461
2025-03-04 11:00:00+00:00,63.84,69.575
2025-03-04 12:00:00+00:00,50.24,72.98
2025-03-04 13:00:00+00:00,55.1,64.483
2025-03-04 14:00:00+00:00,82.88,64.562
2025-03-04 15:00:00+00:00,97.91,73.22
2025-03-04 16:00:00+00:00,114.05,73.804
2025-03-04 17:00:00+00:00,140.78,73.106
2025-03-04 18:00:00+00:00,164.93,83.41
2025-03-04 19:00:00+00:00,132.0,86.055
2025-03-04 20:00:00+00:00,117.62,79.12
2025-03-04 21:00:00+00:00,113.45,89.66
2025-03-04 22:00:00+00:00,109.04,67.598
2025-03-04 23:00:00+00:00,94.15,73.616
2025-03-05 00:00:00+00:00,89.59,67.513
2025-03-05 01:00:00+00:00,86.69,56.175
2025-03-05 02:00:00+00:00,82.85,68.231
2025-03-05 03:00:00+00:00,85.04,65.779
2025-03-05 04:00:00+00:00,94.33,76.942
2025-03-05 05:00:00+00:00,119.46,68.315
2025-03-05 06:00:00+00:00,141.9,53.967
2025-03-05 07:00:00+00:00,125.18,76.42
2025-03-05 08:00:00+00:00,101.12,71.356
2025-03-05 09:00:00+00:00,70.2,66.817
2025-03-05 10:00:00+00:00,36.68,61.456
2025-03-05 11:00:00+00:00,41.89,57.159
2025-03-05 12:00:00+00:00,12.04,63.775
2025-03-05 13:00:00+00:00,0.84,77.602
2025-03-05 14:00:00+00:00,50.53,86.184
2025-03-05 15:00:00+00:00,69.37,85.593
2025-03-05 16:00:00+00:00,100.05,71.255
2025-03-05 17:00:00+00:00,132.72,67.775
2025-03-05 18:00:00+00:00,147.01,78.966
2025-03-05 19:00:00+00:00,119.02,64.265
2025-03-05 20:00:00+00:00,106.71,80.998
2025-03-05 21:00:00+00:00,107.06,76.659
2025-03-05 22:00:00+00:00,99.02,73.004
2025-03-05 23:00:00+00:00,85.58,62.408
2025-03-06 00:00:00+00:00,80.58,77.356
2025-03-06 01:00:00+00:00,74.44,66.846
2025-03-06 02:00:00+00:00,67.75,59.533
2025-03-06 03:00:00+00:00,68.9,43.775
2025-03-06 04:00:00+00:00,81.53,64.614
2025-03-06 05:00:00+00:00,100.08,77.446
2025-03-06 06:00:00+00:00,127.32,75.451
2025-03-06 07:00:00+00:00,108.5,57.931
2025-03-06 08:00:00+00:00,78.85,56.77
2025-03-06 09:00:00+00:00,51.53,65.911
2025-03-06 10:00:00+00:00,10.95,55.281
2025-03-06 11:00:00+00:00,12.19,67.249
2025-03-06 12:00:00+00:00,5.82,72.881
2025-03-06 13:00:00+00:00,13.16,78.708
2025-03-06 14:00:00+00:00,44.9,70.306
2025-03-06 15:00:00+00:00,56.08,71.618
2025-03-06 16:00:00+00:00,76.99,68.142
2025-03-06 17:00:00+00:00,101.0,70.117
2025-03-06 18:00:00+00:00,126.02,76.028
2025-03-06 19:00:00+00:00,108.54,81.352
2025-03-06 20:00:00+00:00,88.44,85.721
2025-03-06 21:00:00+00:00,86.73,71.414
2025-03-06 22:00:00+00:00,76.6,88.673
2025-03-06 23:00:00+00:00,77.33,72.997
2025-03-07 00:00:00+00:00,63.12,73.076
2025-03-07 01:00:00+00:00,63.93,65.13
2025-03-07 02:00:00+00:00,56.17,49.499
2025-03-07 03:00:00+00:00,60.2,73.825
2025-03-07 04:00:00+00:00,64.01,70.729
2025-03-07 05:00:00+00:00,80.87,61.018
2025-03-07 06:00:00+00:00,106.74,62.697
2025-03-07 07:00:00+00:00,100.49,65.715
2025-03-07 08:00:00+00:00,79.76,49.087
2025-03-07 09:00:00+00:00,60.32,57.928
2025-03-07 10:00:00+00:00,31.81,69.622
2025-03-07 11:00:00+00:00,12.79,54.8
2025-03-07 12:00:00+00:00,7.82,69.101
2025-03-07 13:00:00+00:00,23.9,58.04
2025-03-07 14:00:00+00:00,21.92,74.839
2025-03-07 15:00:00+00:00,38.71,72.962
2025-03-07 16:00:00+00:00,61.28,62.244
2025-03-07 17:00:00+00:00,83.08,86.05
2025-03-07 18:00:00+00:00,99.65,71.963
2025-03-07 19:00:00+00:00,74.89,71.931
2025-03-07 20:00:00+00:00,50.0,80.017
2025-03-07 21:00:00+00:00,59.2,87.028
2025-03-07 22:00:00+00:00,58.17,68.605
2025-03-07 23:00:00+00:00,84.95,75.659
2025-03-08 00:00:00+00:00,50.53,73.678
2025-03-08 01:00:00+00:00,28.52,73.652
2025-03-08 02:00:00+00:00,26.03,67.304
2025-03-08 03:00:00+00:00,22.33,60.817
2025-03-08 04:00:00+00:00,27.03,55.214
2025-03-08 05:00:00+00:00,56.37,60.957
2025-03-08 06:00:00+00:00,63.61,50.584
2025-03-08 07:00:00+00:00,98.04,35.217
2025-03-08 08:00:00+00:00,72.54,62.08
2025-03-08 09:00:00+00:00,18.05,66.392
2025-03-08 10:00:00+00:00,3.52,41.365
2025-03-08 11:00:00+00:00,8.62,53.757
2025-03-08 12:00:00+00:00,1.0,68.706
2025-03-08 13:00:00+00:00,0.07,82.352
2025-03-08 14:00:00+00:00,10.92,68.274
2025-03-08 15:00:00+00:00,17.3,64.423
2025-03-08 16:00:00+00:00,62.59,70.702
2025-03-08 17:00:00+00:00,35.0,84.731
2025-03-08 18:00:00+00:00,43.38,69.672
2025-03-08 19:00:00+00:00,41.23,69.019
2025-03-08 20:00:00+00:00,40.65,71.551
2025-03-08 21:00:00+00:00,40.0,67.213
2025-03-08 22:00:00+00:00,38.1,74.713
2025-03-08 23:00:00+00:00,35.4,85.163
2025-03-09 00:00:00+00:00,35.01,72.832
2025-03-09 02:00:00+00:00,33.29,63.558
2025-03-09 03:00:00+00:00,29.97,51.247
2025-03-09 04:00:00+00:00,31.4,68.899
2025-03-09 05:00:00+00:00,31.81,59.645
2025-03-09 06:00:00+00:00,35.0,57.717
2025-03-09 08:00:00+00:00,29.27,60.977
2025-03-09 09:00:00+00:00,10.1,53.146
2025-03-09 10:00:00+00:00,9.13,56.857
2025-03-09 11:00:00+00:00,13.2,71.022
2025-03-09 12:00:00+00:00,7.1,64.659
2025-03-09 13:00:00+00:00,3.52,54.386
2025-03-09 14:00:00+00:00,17.39,75.461
2025-03-09 15:00:00+00:00,35.01,64.902
2025-03-09 16:00:00+00:00,47.68,87.152
2025-03-09 17:00:00+00:00,89.02,82.372
2025-03-09 18:00:00+00:00,124.5,71.261
2025-03-09 19:00:00+00:00,127.6,85.661
2025-03-09 20:00:00+00:00,115.66,75.956
2025-03-09 21:00:00+00:00,97.04,81.662
2025-03-09 22:00:00+00:00,88.06,77.61
2025-03-09 23:00:00+00:00,85.51,65.395
2025-03-10 00:00:00+00:00,78.03,68.099
2025-03-10 01:00:00+00:00,73.01,79.347
2025-03-10 02:00:00+00:00,71.31,66.214
2025-03-10 03:00:00+00:00,66.7,63.524
2025-03-10 04:00:00+00:00,73.43,57.194
2025-03-10 05:00:00+00:00,99.58,66.657
2025-03-10 06:00:00+00:00,123.06,78.661
2025-03-10 07:00:00+00:00,130.01,53.047
2025-03-10 08:00:00+00:00,95.0,61.781
2025-03-10 09:00:00+00:00,82.99,73.458
2025-03-10 10:00:00+00:00,78.0,62.631
2025-03-10 11:00:00+00:00,76.02,68.453
2025-03-10 12:00:00+00:00,77.32,58.254
2025-03-10 13:00:00+00:00,75.51,72.319
2025-03-10 14:00:00+00:00,69.11,69.61
2025-03-10 15:00:00+00:00,77.86,81.133
2025-03-10 16:00:00+00:00,95.92,84.665
2025-03-10 17:00:00+00:00,117.84,97.448
2025-03-10 18:00:00+00:00,152.05,82.476
2025-03-10 19:00:00+00:00,131.6,81.019
2025-03-10 20:00:00+00:00,110.0,79.968
2025-03-10 21:00:00+00:00,100.0,75.014
2025-03-10 22:00:00+00:00,92.0,79.44
2025-03-10 23:00:00+00:00,91.0,72.802
2025-03-11 00:00:00+00:00,87.45,74.595
2025-03-11 01:00:00+00:00,91.98,81.648
2025-03-11 02:00:00+00:00,89.37,60.84
2025-03-11 03:00:00+00:00,82.36,75.872
2025-03-11 04:00:00+00:00,91.92,75.371
2025-03-11 05:00:00+00:00,92.8,62.324
2025-03-11 06:00:00+00:00,114.57,45.186
2025-03-11 07:00:00+00:00,126.96,56.725
2025-03-11 08:00:00+00:00,110.09,71.963
2025-03-11 09:00:00+00:00,99.23,61.978
2025-03-11 10:00:00+00:00,91.6,55.274
2025-03-11 11:00:00+00:00,88.95,60.796
2025-03-11 12:00:00+00:00,86.24,73.478
2025-03-11 13:00:00+00:00,86.59,73.266
2025-03-11 14:00:00+00:00,86.42,69.196
2025-03-11 15:00:00+00:00,78.21,70.313
2025-03-11 16:00:00+00:00,87.97,72.031
2025-03-11 17:00:00+00:00,114.5,69.353
2025-03-11 18:00:00+00:00,157.5,90.762
2025-03-11 19:00:00+00:00,137.84,75.834
2025-03-11 20:00:00+00:00,119.33,88.15
2025-03-11 21:00:00+00:00,108.78,90.01
2025-03-11 22:00:00+00:00,105.16,84.718
2025-03-11 23:00:00+00:00,98.9,71.713
2025-03-12 00:00:00+00:00,95.03,76.477
2025-03-12 01:00:00+00:00,94.87,70.914
2025-03-12 02:00:00+00:00,88.78,61.663
2025-03-12 03:00:00+00:00,86.93,69.348
2025-03-12 04:00:00+00:00,85.79,55.402
2025-03-12 05:00:00+00:00,102.81,72.77
2025-03-12 06:00:00+00:00,119.55,58.444
2025-03-12 07:00:00+00:00,131.53,63.197
2025-03-12 08:00:00+00:00,125.0,63.854
2025-03-12 09:00:00+00:00,102.67,60.089
2025-03-12 10:00:00+00:00,99.56,67.962
2025-03-12 11:00:00+00:00,98.01,61.035
2025-03-12 12:00:00+00:00,98.64,73.723
2025-03-12 13:00:00+00:00,99.03,58.125
2025-03-12 14:00:00+00:00,97.86,72.119
2025-03-12 15:00:00+00:00,108.29,88.759
2025-03-12 16:00:00+00:00,107.58,67.163
2025-03-12 17:00:00+00:00,150.2,71.31
2025-03-12 18:00:00+00:00,176.69,81.951
2025-03-12 19:00:00+00:00,146.37,79.849
2025-03-12 20:00:00+00:00,132.2,81.218
2025-03-12 21:00:00+00:00,120.0,81.753
2025-03-12 22:00:00+00:00,109.91,81.81
2025-03-12 23:00:00+00:00,108.58,84.043
2025-03-13 00:00:00+00:00,103.46,76.526
2025-03-13 01:00:00+00:00,101.25,69.177
2025-03-13 02:00:00+00:00,95.12,74.273
2025-03-13 03:00:00+00:00,90.8,81.952
2025-03-13 04:00:00+00:00,102.51,63.773
2025-03-13 05:00:00+00:00,123.83,55.472
2025-03-13 06:00:00+00:00,152.28,71.017
2025-03-13 07:00:00+00:00,156.41,60.624
2025-03-13 08:00:00+00:00,140.0,44.206
2025-03-13 09:00:00+00:00,118.94,68.94
2025-03-13 10:00:00+00:00,112.21,58.986
2025-03-13 11:00:00+00:00,108.07,64.11
2025-03-13 12:00:00+00:00,106.66,69.409
2025-03-13 13:00:00+00:00,105.7,70.416
2025-03-13 14:00:00+00:00,104.71,76.783
2025-03-13 15:00:00+00:00,104.94,69.763
2025-03-13 16:00:00+00:00,124.27,79.27
2025-03-13 17:00:00+00:00,166.05,74.655
2025-03-13 18:00:00+00:00,173.47,83.75
2025-03-13 19:00:00+00:00,149.0,83.336
2025-03-13 20:00:00+00:00,135.69,70.929
2025-03-13 21:00:00+00:00,124.3,86.527
2025-03-13 22:00:00+00:00,112.18,72.444
2025-03-13 23:00:00+00:00,109.09,81.63
2025-03-14 00:00:00+00:00,106.0,76.185
2025-03-14 01:00:00+00:00,105.9,85.813
2025-03-14 02:00:00+00:00,103.83,67.105
2025-03-14 03:00:00+00:00,105.3,63.958
2025-03-14 04:00:00+00:00,112.47,64.679
2025-03-14 05:00:00+00:00,132.38,60.843
2025-03-14 06:00:00+00:00,155.0,68.56
2025-03-14 07:00:00+00:00,153.62,48.657
2025-03-14 08:00:00+00:00,131.4,53.158
2025-03-14 09:00:00+00:00,111.29,53.618
2025-03-14 10:00:00+00:00,104.74,70.871
2025-03-14 11:00:00+00:00,105.76,78.519
2025-03-14 12:00:00+00:00,98.38,65.917
2025-03-14 13:00:00+00:00,91.37,67.542
2025-03-14 14:00:00+00:00,97.3,71.668
2025-03-14 15:00:00+00:00,101.63,82.542
2025-03-14 16:00:00+00:00,112.1,67.747
2025-03-14 17:00:00+00:00,130.05,78.639
2025-03-14 18:00:00+00:00,150.55,85.641
2025-03-14 19:00:00+00:00,130.01,82.421
2025-03-14 20:00:00+00:00,111.39,79.929
2025-03-14 21:00:00+00:00,114.0,85.848
2025-03-14 22:00:00+00:00,105.17,55.106
2025-03-14 23:00:00+00:00,112.15,80.589
2025-03-15 00:00:00+00:00,103.14,65.015
2025-03-15 01:00:00+00:00,96.0,53.462
2025-03-15 02:00:00+00:00,89.9,69.982
2025-03-15 03:00:00+00:00,86.9,74.742
2025-03-15 04:00:00+00:00,90.55,60.735
2025-03-15 05:00:00+00:00,97.01,67.891
2025-03-15 06:00:00+00:00,99.42,72.059
2025-03-15 07:00:00+00:00,98.51,69.107
2025-03-15 08:00:00+00:00,86.06,71.707
2025-03-15 09:00:00+00:00,72.96,65.098
2025-03-15 10:00:00+00:00,65.15,60.872
2025-03-15 11:00:00+00:00,57.11,49.019
2025-03-15 12:00:00+00:00,48.0,61.784
2025-03-15 13:00:00+00:00,54.51,59.146
2025-03-15 14:00:00+00:00,45.97,85.475
2025-03-15 15:00:00+00:00,64.13,68.84
2025-03-15 16:00:00+00:00,83.99,73.151
2025-03-15 17:00:00+00:00,112.67,78.144
2025-03-15 18:00:00+00:00,132.96,75.188
2025-03-15 19:00:00+00:00,121.46,88.973
2025-03-15 20:00:00+00:00,108.5,70.431
2025-03-15 21:00:00+00:00,105.02,76.396
2025-03-15 22:00:00+00:00,95.25,67.792
2025-03-15 23:00:00+00:00,90.01,61.605
2025-03-16 00:00:00+00:00,85.79,65.353
